[Header]
Application Name	LabSolutions
Version	5.99
Data File Name	D:\shaun\Data\20220912\HLx-purified001.lcd
Output Date	26/09/2022
Output Time	17:22:17

[File Information]
Type	Data File
Generated	13/09/2022 18:10:05
Generated by	System Administrator
Modified	26/09/2022 17:21:11
Modified by	System Administrator

[Sample Information]
Operator Name	System Administrator
Acquired	13/09/2022 18:10:32
Sample Type	0:Unknown
Level	0
Sample Name	
Sample ID	
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	3
Injection Volume	5

[Original Files]
Data File	D:\shaun\Data\20220912\HLx-purified001.lcd
Method File	D:\shaun\Method\Analysis_05to80_60deg_200720.lcm
Batch File	D:\shaun\Batch\20220913.lcb
Report Format File	D:\shaun\Data\shaun-report.lsr

[File Description]


[Configuration]
Instrument Name	UPLC
Instrument #	2
Line #	1
# of Detectors	1
Detector ID	PDA
Detector Name	PDA
# of Channels	2

[Peak Table(PDA-Ch1)]
# of Peaks	3
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
18.95200	52781
18.95600	52828
18.96000	52868
18.96400	52886
18.96800	52824
18.97200	52799
18.97600	52799
18.98000	52828
18.98400	52795
18.98800	52797
18.99200	52901
18.99600	52987
19.00000	53046
19.00400	53151
19.00800	53249
19.01200	53309
19.01600	53270
19.02000	53187
19.02400	53200
19.02800	53233
19.03200	53290
19.03600	53359
19.04000	53341
19.04400	53298
19.04800	53275
19.05200	53263
19.05600	53249
19.06000	53209
19.06400	53243
19.06800	53313
19.07200	53289
19.07600	53273
19.08000	53249
19.08400	53204
19.08800	53230
19.09200	53298
19.09600	53301
19.10000	53260
19.10400	53280
19.10800	53312
19.11200	53275
19.11600	53184
19.12000	53164
19.12400	53210
19.12800	53228
19.13200	53222
19.13600	53194
19.14000	53144
19.14400	53129
19.14800	53160
19.15200	53214
19.15600	53269
19.16000	53236
19.16400	53074
19.16800	53011
19.17200	53049
19.17600	53070
19.18000	53087
19.18400	53181
19.18800	53246
19.19200	53235
19.19600	53248
19.20000	53260
19.20400	53278
19.20800	53264
19.21200	53314
19.21600	53325
19.22000	53290
19.22400	53305
19.22800	53256
19.23200	53228
19.23600	53255
19.24000	53325
19.24400	53372
19.24800	53282
19.25200	53236
19.25600	53273
19.26000	53336
19.26400	53403
19.26800	53375
19.27200	53340
19.27600	53363
19.28000	53457
19.28400	53528
19.28800	53569
19.29200	53566
19.29600	53524
19.30000	53582
19.30400	53652
19.30800	53638
19.31200	53657
19.31600	53706
19.32000	53706
19.32400	53719
19.32800	53783
19.33200	53784
19.33600	53706
19.34000	53658
19.34400	53644
19.34800	53677
19.35200	53698
19.35600	53691
19.36000	53677
19.36400	53695
19.36800	53763
19.37200	53739
19.37600	53717
19.38000	53749
19.38400	53760
19.38800	53832
19.39200	53940
19.39600	53994
19.40000	53969
19.40400	54011
19.40800	54120
19.41200	54158
19.41600	54175
19.42000	54204
19.42400	54210
19.42800	54187
19.43200	54192
19.43600	54224
19.44000	54223
19.44400	54147
19.44800	54126
19.45200	54197
19.45600	54185
19.46000	54214
19.46400	54257
19.46800	54250
19.47200	54238
19.47600	54188
19.48000	54137
19.48400	54108
19.48800	54172
19.49200	54154
19.49600	54031
19.50000	53969
19.50400	53925
19.50800	53952
19.51200	54058
19.51600	54052
19.52000	54055
19.52400	54177
19.52800	54239
19.53200	54241
19.53600	54162
19.54000	54074
19.54400	54014
19.54800	53965
19.55200	53982
19.55600	54041
19.56000	54127
19.56400	54161
19.56800	54090
19.57200	53987
19.57600	53957
19.58000	53958
19.58400	53897
19.58800	53876
19.59200	53895
19.59600	53853
19.60000	53864
19.60400	53887
19.60800	53922
19.61200	53959
19.61600	53959
19.62000	53972
19.62400	53972
19.62800	53995
19.63200	54035
19.63600	54017
19.64000	53904
19.64400	53832
19.64800	53790
19.65200	53759
19.65600	53839
19.66000	53871
19.66400	53868
19.66800	53975
19.67200	54089
19.67600	54097
19.68000	54100
19.68400	54051
19.68800	53934
19.69200	53936
19.69600	54006
19.70000	54059
19.70400	54114
19.70800	54145
19.71200	54169
19.71600	54206
19.72000	54188
19.72400	54118
19.72800	54081
19.73200	54068
19.73600	54033
19.74000	54053
19.74400	54106
19.74800	54123
19.75200	54173
19.75600	54237
19.76000	54275
19.76400	54288
19.76800	54305
19.77200	54336
19.77600	54291
19.78000	54191
19.78400	54208
19.78800	54343
19.79200	54483
19.79600	54537
19.80000	54445
19.80400	54424
19.80800	54508
19.81200	54488
19.81600	54362
19.82000	54364
19.82400	54432
19.82800	54422
19.83200	54399
19.83600	54361
19.84000	54426
19.84400	54457
19.84800	54419
19.85200	54391
19.85600	54357
19.86000	54355
19.86400	54330
19.86800	54295
19.87200	54257
19.87600	54269
19.88000	54286
19.88400	54243
19.88800	54187
19.89200	54156
19.89600	54136
19.90000	54123
19.90400	54153
19.90800	54200
19.91200	54207
19.91600	54197
19.92000	54160
19.92400	54068
19.92800	53963
19.93200	53943
19.93600	53999
19.94000	54056
19.94400	54139
19.94800	54127
19.95200	54012
19.95600	53924
19.96000	53823
19.96400	53773
19.96800	53842
19.97200	53896
19.97600	53814
19.98000	53700
19.98400	53668
19.98800	53675
19.99200	53716
19.99600	53735
20.00000	53690
20.00400	53655
20.00800	53716
20.01200	53817
20.01600	53814
20.02000	53822
20.02400	53896
20.02800	53905
20.03200	53956
20.03600	54066
20.04000	54172
20.04400	54230
20.04800	54276
20.05200	54333
20.05600	54346
20.06000	54406
20.06400	54534
20.06800	54643
20.07200	54742
20.07600	54764
20.08000	54747
20.08400	54833
20.08800	54745
20.09200	54568
20.09600	54500
20.10000	54491
20.10400	54521
20.10800	54489
20.11200	54499
20.11600	54478
20.12000	54385
20.12400	54378
20.12800	54478
20.13200	54483
20.13600	54460
20.14000	54480
20.14400	54349
20.14800	54290
20.15200	54420
20.15600	54542
20.16000	54522
20.16400	54489
20.16800	54502
20.17200	54499
20.17600	54471
20.18000	54481
20.18400	54451
20.18800	54384
20.19200	54302
20.19600	54116
20.20000	53954
20.20400	53903
20.20800	53945
20.21200	54056
20.21600	54175
20.22000	54211
20.22400	54272
20.22800	54380
20.23200	54430
20.23600	54475
20.24000	54454
20.24400	54366
20.24800	54312
20.25200	54225
20.25600	54158
20.26000	54130
20.26400	54125
20.26800	54040
20.27200	53893
20.27600	53803
20.28000	53728
20.28400	53779
20.28800	53912
20.29200	53953
20.29600	53935
20.30000	54021
20.30400	54068
20.30800	53989
20.31200	53925
20.31600	53861
20.32000	53814
20.32400	53758
20.32800	53730
20.33200	53688
20.33600	53709
20.34000	53843
20.34400	53888
20.34800	53812
20.35200	53761
20.35600	53789
20.36000	53804
20.36400	53875
20.36800	53876
20.37200	53825
20.37600	53881
20.38000	53910
20.38400	53867
20.38800	53884
20.39200	54023
20.39600	54054
20.40000	54003
20.40400	53995
20.40800	54097
20.41200	54233
20.41600	54279
20.42000	54292
20.42400	54288
20.42800	54268
20.43200	54179
20.43600	54113
20.44000	54119
20.44400	54053
20.44800	54015
20.45200	54139
20.45600	54237
20.46000	54232
20.46400	54270
20.46800	54300
20.47200	54307
20.47600	54305
20.48000	54248
20.48400	54225
20.48800	54254
20.49200	54308
20.49600	54428
20.50000	54508
20.50400	54450
20.50800	54399
20.51200	54398
20.51600	54380
20.52000	54349
20.52400	54288
20.52800	54289
20.53200	54300
20.53600	54303
20.54000	54278
20.54400	54229
20.54800	54212
20.55200	54222
20.55600	54254
20.56000	54282
20.56400	54275
20.56800	54243
20.57200	54228
20.57600	54284
20.58000	54428
20.58400	54496
20.58800	54456
20.59200	54380
20.59600	54332
20.60000	54274
20.60400	54255
20.60800	54267
20.61200	54193
20.61600	54040
20.62000	53884
20.62400	53837
20.62800	53902
20.63200	54006
20.63600	54037
20.64000	53979
20.64400	54000
20.64800	54051
20.65200	53998
20.65600	53934
20.66000	53956
20.66400	54012
20.66800	53989
20.67200	53944
20.67600	53968
20.68000	54023
20.68400	54071
20.68800	54080
20.69200	54063
20.69600	54019
20.70000	53963
20.70400	53931
20.70800	53947
20.71200	53987
20.71600	54036
20.72000	54059
20.72400	54108
20.72800	54142
20.73200	54035
20.73600	53894
20.74000	53843
20.74400	53865
20.74800	53940
20.75200	54038
20.75600	54072
20.76000	54039
20.76400	53973
20.76800	53946
20.77200	54020
20.77600	54045
20.78000	54028
20.78400	54097
20.78800	54183
20.79200	54215
20.79600	54288
20.80000	54344
20.80400	54307
20.80800	54218
20.81200	54199
20.81600	54192
20.82000	54183
20.82400	54219
20.82800	54257
20.83200	54265
20.83600	54225
20.84000	54147
20.84400	54085
20.84800	54109
20.85200	54115
20.85600	54068
20.86000	54105
20.86400	54197
20.86800	54275
20.87200	54341
20.87600	54397
20.88000	54473
20.88400	54453
20.88800	54353
20.89200	54293
20.89600	54261
20.90000	54264
20.90400	54272
20.90800	54217
20.91200	54225
20.91600	54225
20.92000	54172
20.92400	54157
20.92800	54225
20.93200	54385
20.93600	54409
20.94000	54387
20.94400	54358
20.94800	54220
20.95200	54177
20.95600	54235
20.96000	54233
20.96400	54135
20.96800	54123
20.97200	54184
20.97600	54196
20.98000	54252
20.98400	54318
20.98800	54356
20.99200	54421
20.99600	54409
21.00000	54406
21.00400	54431
21.00800	54396
21.01200	54295
21.01600	54161
21.02000	54055
21.02400	54057
21.02800	54042
21.03200	54025
21.03600	54088
21.04000	54098
21.04400	54087
21.04800	54041
21.05200	54053
21.05600	54052
21.06000	53980
21.06400	53950
21.06800	54025
21.07200	54111
21.07600	54215
21.08000	54299
21.08400	54260
21.08800	54241
21.09200	54247
21.09600	54233
21.10000	54306
21.10400	54417
21.10800	54414
21.11200	54423
21.11600	54472
21.12000	54445
21.12400	54431
21.12800	54438
21.13200	54416
21.13600	54429
21.14000	54402
21.14400	54413
21.14800	54503
21.15200	54530
21.15600	54539
21.16000	54543
21.16400	54585
21.16800	54507
21.17200	54399
21.17600	54441
21.18000	54482
21.18400	54508
21.18800	54504
21.19200	54463
21.19600	54475
21.20000	54493
21.20400	54445
21.20800	54313
21.21200	54188
21.21600	54195
21.22000	54252
21.22400	54330
21.22800	54408
21.23200	54368
21.23600	54350
21.24000	54382
21.24400	54349
21.24800	54394
21.25200	54503
21.25600	54546
21.26000	54609
21.26400	54690
21.26800	54725
21.27200	54702
21.27600	54615
21.28000	54594
21.28400	54608
21.28800	54556
21.29200	54448
21.29600	54392
21.30000	54399
21.30400	54408
21.30800	54373
21.31200	54362
21.31600	54400
21.32000	54371
21.32400	54387
21.32800	54406
21.33200	54431
21.33600	54491
21.34000	54492
21.34400	54453
21.34800	54395
21.35200	54357
21.35600	54335
21.36000	54319
21.36400	54317
21.36800	54337
21.37200	54282
21.37600	54213
21.38000	54264
21.38400	54200
21.38800	54134
21.39200	54175
21.39600	54233
21.40000	54362
21.40400	54401
21.40800	54457
21.41200	54597
21.41600	54678
21.42000	54685
21.42400	54685
21.42800	54683
21.43200	54716
21.43600	54775
21.44000	54887
21.44400	54952
21.44800	54858
21.45200	54793
21.45600	54757
21.46000	54695
21.46400	54697
21.46800	54729
21.47200	54642
21.47600	54641
21.48000	54741
21.48400	54699
21.48800	54640
21.49200	54702
21.49600	54789
21.50000	54854
21.50400	54822
21.50800	54733
21.51200	54673
21.51600	54553
21.52000	54561
21.52400	54475
21.52800	54304
21.53200	54267
21.53600	54181
21.54000	53907
21.54400	53543
21.54800	53394
21.55200	53267
21.55600	52996
21.56000	52690
21.56400	52456
21.56800	52245
21.57200	51936
21.57600	51638
21.58000	51273
21.58400	50880
21.58800	50504
21.59200	50155
21.59600	49783
21.60000	49268
21.60400	48921
21.60800	48691
21.61200	48316
21.61600	47858
21.62000	47422
21.62400	46925
21.62800	46381
21.63200	45944
21.63600	45547
21.64000	45018
21.64400	44370
21.64800	43849
21.65200	43360
21.65600	42864
21.66000	42429
21.66400	42056
21.66800	41828
21.67200	41458
21.67600	40995
21.68000	40566
21.68400	40138
21.68800	39723
21.69200	39220
21.69600	38732
21.70000	38363
21.70400	37982
21.70800	37551
21.71200	37043
21.71600	36525
21.72000	36001
21.72400	35417
21.72800	34820
21.73200	34153
21.73600	33527
21.74000	32968
21.74400	32476
21.74800	32081
21.75200	31747
21.75600	31453
21.76000	31094
21.76400	30761
21.76800	30522
21.77200	30267
21.77600	30004
21.78000	29744
21.78400	29533
21.78800	29426
21.79200	29346
21.79600	29224
21.80000	29121
21.80400	29036
21.80800	29000
21.81200	29015
21.81600	29061
21.82000	29094
21.82400	29133
21.82800	29197
21.83200	29230
21.83600	29283
21.84000	29380
21.84400	29473
21.84800	29565
21.85200	29657
21.85600	29728
21.86000	29845
21.86400	29968
21.86800	30074
21.87200	30141
21.87600	30202
21.88000	30289
21.88400	30367
21.88800	30455
21.89200	30564
21.89600	30676
21.90000	30790
21.90400	30887
21.90800	30967
21.91200	31095
21.91600	31229
21.92000	31322
21.92400	31418
21.92800	31522
21.93200	31622
21.93600	31716
21.94000	31813
21.94400	31934
21.94800	32063
21.95200	32187
21.95600	32335
21.96000	32496
21.96400	32620
21.96800	32686
21.97200	32794
21.97600	32927
21.98000	33038
21.98400	33192
21.98800	33357
21.99200	33462
21.99600	33561
22.00000	33717
22.00400	33871
22.00800	34015
22.01200	34158
22.01600	34316
22.02000	34485
22.02400	34628
22.02800	34786
22.03200	34978
22.03600	35149
22.04000	35292
22.04400	35435
22.04800	35571
22.05200	35722
22.05600	35883
22.06000	36017
22.06400	36139
22.06800	36275
22.07200	36426
22.07600	36555
22.08000	36666
22.08400	36786
22.08800	36897
22.09200	36991
22.09600	37125
22.10000	37278
22.10400	37400
22.10800	37513
22.11200	37626
22.11600	37710
22.12000	37772
22.12400	37870
22.12800	37976
22.13200	38041
22.13600	38108
22.14000	38199
22.14400	38280
22.14800	38342
22.15200	38426
22.15600	38509
22.16000	38572
22.16400	38641
22.16800	38730
22.17200	38814
22.17600	38876
22.18000	38946
22.18400	39009
22.18800	39064
22.19200	39138
22.19600	39199
22.20000	39252
22.20400	39321
22.20800	39380
22.21200	39410
22.21600	39431
22.22000	39461
22.22400	39500
22.22800	39530
22.23200	39544
22.23600	39575
22.24000	39608
22.24400	39621
22.24800	39639
22.25200	39680
22.25600	39724
22.26000	39758
22.26400	39784
22.26800	39800
22.27200	39818
22.27600	39828
22.28000	39843
22.28400	39860
22.28800	39853
22.29200	39882
22.29600	39932
22.30000	39948
22.30400	39959
22.30800	39997
22.31200	40031
22.31600	40058
22.32000	40101
22.32400	40137
22.32800	40161
22.33200	40188
22.33600	40211
22.34000	40245
22.34400	40288
22.34800	40335
22.35200	40382
22.35600	40422
22.36000	40468
22.36400	40520
22.36800	40565
22.37200	40604
22.37600	40656
22.38000	40708
22.38400	40752
22.38800	40792
22.39200	40818
22.39600	40847
22.40000	40889
22.40400	40952
22.40800	41006
22.41200	41045
22.41600	41103
22.42000	41171
22.42400	41229
22.42800	41285
22.43200	41333
22.43600	41378
22.44000	41429
22.44400	41483
22.44800	41551
22.45200	41612
22.45600	41640
22.46000	41650
22.46400	41681
22.46800	41719
22.47200	41750
22.47600	41793
22.48000	41826
22.48400	41858
22.48800	41899
22.49200	41931
22.49600	41956
22.50000	41992
22.50400	42042
22.50800	42083
22.51200	42126
22.51600	42170
22.52000	42212
22.52400	42257
22.52800	42295
22.53200	42321
22.53600	42348
22.54000	42387
22.54400	42419
22.54800	42448
22.55200	42484
22.55600	42513
22.56000	42527
22.56400	42542
22.56800	42556
22.57200	42566
22.57600	42582
22.58000	42592
22.58400	42605
22.58800	42614
22.59200	42610
22.59600	42601
22.60000	42590
22.60400	42596
22.60800	42609
22.61200	42610
22.61600	42620
22.62000	42631
22.62400	42631
22.62800	42636
22.63200	42639
22.63600	42625
22.64000	42609
22.64400	42589
22.64800	42575
22.65200	42569
22.65600	42560
22.66000	42555
22.66400	42555
22.66800	42560
22.67200	42555
22.67600	42561
22.68000	42569
22.68400	42577
22.68800	42584
22.69200	42585
22.69600	42603
22.70000	42625
22.70400	42633
22.70800	42636
22.71200	42646
22.71600	42650
22.72000	42655
22.72400	42675
22.72800	42689
22.73200	42707
22.73600	42736
22.74000	42760
22.74400	42771
22.74800	42781
22.75200	42801
22.75600	42812
22.76000	42824
22.76400	42857
22.76800	42896
22.77200	42926
22.77600	42951
22.78000	42987
22.78400	43024
22.78800	43046
22.79200	43061
22.79600	43071
22.80000	43075
22.80400	43080
22.80800	43080
22.81200	43074
22.81600	43072
22.82000	43086
22.82400	43106
22.82800	43117
22.83200	43119
22.83600	43111
22.84000	43115
22.84400	43127
22.84800	43135
22.85200	43144
22.85600	43155
22.86000	43166
22.86400	43168
22.86800	43161
22.87200	43167
22.87600	43184
22.88000	43190
22.88400	43192
22.88800	43206
22.89200	43227
22.89600	43250
22.90000	43257
22.90400	43266
22.90800	43276
22.91200	43267
22.91600	43264
22.92000	43270
22.92400	43284
22.92800	43309
22.93200	43319
22.93600	43319
22.94000	43334
22.94400	43344
22.94800	43355
22.95200	43372
22.95600	43384
22.96000	43394
22.96400	43403
22.96800	43430
22.97200	43460
22.97600	43485
22.98000	43500
22.98400	43505
22.98800	43530
22.99200	43555
22.99600	43574
23.00000	43588
23.00400	43599
23.00800	43611
23.01200	43617
23.01600	43631
23.02000	43646
23.02400	43678
23.02800	43735
23.03200	43771
23.03600	43808
23.04000	43853
23.04400	43873
23.04800	43892
23.05200	43917
23.05600	43938
23.06000	43947
23.06400	43962
23.06800	43986
23.07200	44003
23.07600	44025
23.08000	44043
23.08400	44053
23.08800	44069
23.09200	44092
23.09600	44123
23.10000	44148
23.10400	44160
23.10800	44172
23.11200	44188
23.11600	44203
23.12000	44231
23.12400	44265
23.12800	44296
23.13200	44320
23.13600	44344
23.14000	44373
23.14400	44389
23.14800	44403
23.15200	44413
23.15600	44422
23.16000	44437
23.16400	44451
23.16800	44461
23.17200	44455
23.17600	44451
23.18000	44465
23.18400	44475
23.18800	44475
23.19200	44478
23.19600	44499
23.20000	44523
23.20400	44539
23.20800	44554
23.21200	44567
23.21600	44572
23.22000	44584
23.22400	44611
23.22800	44624
23.23200	44620
23.23600	44623
23.24000	44635
23.24400	44644
23.24800	44651
23.25200	44658
23.25600	44664
23.26000	44668
23.26400	44666
23.26800	44666
23.27200	44674
23.27600	44681
23.28000	44686
23.28400	44681
23.28800	44673
23.29200	44682
23.29600	44685
23.30000	44681
23.30400	44693
23.30800	44708
23.31200	44720
23.31600	44728
23.32000	44734
23.32400	44736
23.32800	44743
23.33200	44754
23.33600	44762
23.34000	44778
23.34400	44797
23.34800	44807
23.35200	44803
23.35600	44803
23.36000	44799
23.36400	44795
23.36800	44812
23.37200	44821
23.37600	44827
23.38000	44832
23.38400	44834
23.38800	44854
23.39200	44876
23.39600	44875
23.40000	44887
23.40400	44902
23.40800	44907
23.41200	44910
23.41600	44910
23.42000	44911
23.42400	44914
23.42800	44917
23.43200	44917
23.43600	44932
23.44000	44952
23.44400	44961
23.44800	44952
23.45200	44943
23.45600	44938
23.46000	44923
23.46400	44919
23.46800	44928
23.47200	44937
23.47600	44942
23.48000	44943
23.48400	44938
23.48800	44932
23.49200	44929
23.49600	44918
23.50000	44912
23.50400	44905
23.50800	44887
23.51200	44879
23.51600	44875
23.52000	44857
23.52400	44832
23.52800	44811
23.53200	44803
23.53600	44799
23.54000	44794
23.54400	44785
23.54800	44762
23.55200	44732
23.55600	44724
23.56000	44732
23.56400	44722
23.56800	44704
23.57200	44688
23.57600	44672
23.58000	44664
23.58400	44670
23.58800	44661
23.59200	44646
23.59600	44640
23.60000	44627
23.60400	44603
23.60800	44581
23.61200	44570
23.61600	44571
23.62000	44580
23.62400	44565
23.62800	44540
23.63200	44531
23.63600	44522
23.64000	44514
23.64400	44505
23.64800	44482
23.65200	44467
23.65600	44454
23.66000	44437
23.66400	44437
23.66800	44447
23.67200	44442
